query,_id,_score,name,symbol,ensembl.gene,notfound,ensembl
KRTAP4-4,84616,25.36287,keratin associated protein 4-4,KRTAP4-4,,,"[{'gene': 'ENSG00000171396'}, {'gene': 'ENSG00000292041'}]"
KRTAP4-3,85290,24.375181,keratin associated protein 4-3,KRTAP4-3,ENSG00000196156,,
KRTAP4-2,85291,23.906641,keratin associated protein 4-2,KRTAP4-2,,,"[{'gene': 'ENSG00000292044'}, {'gene': 'ENSG00000244537'}]"
KRTAP4-1,85285,24.790571,keratin associated protein 4-1,KRTAP4-1,ENSG00000198443,,
KRTAP9-1,728318,24.7907,keratin associated protein 9-1,KRTAP9-1,ENSG00000240542,,
KRTAP9-2,83899,25.749828,keratin associated protein 9-2,KRTAP9-2,,,"[{'gene': 'ENSG00000262573'}, {'gene': 'ENSG00000239886'}, {'gene': 'ENSG00000263090'}]"
KRTAP9-3,83900,24.790258,keratin associated protein 9-3,KRTAP9-3,,,"[{'gene': 'ENSG00000292047'}, {'gene': 'ENSG00000262749'}, {'gene': 'ENSG00000204873'}]"
KRTAP9-8,83901,27.063152,keratin associated protein 9-8,KRTAP9-8,,,"[{'gene': 'ENSG00000187272'}, {'gene': 'ENSG00000292048'}]"
KRTAP9-4,85280,27.063547,keratin associated protein 9-4,KRTAP9-4,,,"[{'gene': 'ENSG00000292049'}, {'gene': 'ENSG00000262512'}, {'gene': 'ENSG00000262896'}, {'gene': 'ENSG00000241595'}]"
KRTAP9-9,81870,27.062708,keratin associated protein 9-9,KRTAP9-9,,,"[{'gene': 'ENSG00000198083'}, {'gene': 'ENSG00000267728'}, {'gene': 'ENSG00000262594'}]"
KRTAP9-6,100507608,25.746635,keratin associated protein 9-6,KRTAP9-6,,,"[{'gene': 'ENSG00000212659'}, {'gene': 'ENSG00000263263'}, {'gene': 'ENSG00000267635'}]"
KRTAP9-7,100505724,25.746635,keratin associated protein 9-7,KRTAP9-7,,,"[{'gene': 'ENSG00000267635'}, {'gene': 'ENSG00000180386'}, {'gene': 'ENSG00000262221'}]"
KRTAP29-1,100533177,19.373247,keratin associated like protein 29-1,KRTAP29-1,,,"[{'gene': 'ENSG00000292050'}, {'gene': 'ENSG00000212658'}, {'gene': 'ENSG00000262542'}, {'gene': 'ENSG00000262218'}]"
KRTAP16-1,100505753,22.800814,keratin associated protein 16-1,KRTAP16-1,,,"[{'gene': 'ENSG00000212657'}, {'gene': 'ENSG00000292043'}, {'gene': 'ENSG00000263186'}]"
KRTAP17-1,83902,23.546608,keratin associated protein 17-1,KRTAP17-1,,,"[{'gene': 'ENSG00000186860'}, {'gene': 'ENSG00000263341'}, {'gene': 'ENSG00000292024'}]"
KRT33A,3883,22.033314,keratin 33A,KRT33A,,,"[{'gene': 'ENSG00000261986'}, {'gene': 'ENSG00000006059'}, {'gene': 'ENSG00000292027'}]"
KRT33B,3884,23.346771,keratin 33B,KRT33B,,,"[{'gene': 'ENSG00000292028'}, {'gene': 'ENSG00000131738'}, {'gene': 'ENSG00000263012'}]"
KRT34,3885,21.095758,keratin 34,KRT34,,,"[{'gene': 'ENSG00000262045'}, {'gene': 'ENSG00000292033'}, {'gene': 'ENSG00000131737'}]"
KRT31,3881,22.733192,keratin 31,KRT31,,,"[{'gene': 'ENSG00000292029'}, {'gene': 'ENSG00000094796'}, {'gene': 'ENSG00000262993'}]"
AC003958.2,,,,,,True,
KRT37,8688,22.865187,keratin 37,KRT37,,,"[{'gene': 'ENSG00000108417'}, {'gene': 'ENSG00000263022'}, {'gene': 'ENSG00000292032'}]"
KRT38,8687,21.491163,keratin 38,KRT38,ENSG00000171360,,
KRT32,3882,19.490377,keratin 32,KRT32,ENSG00000108759,,
KRT35,3886,19.363716,keratin 35,KRT35,ENSG00000197079,,
KRT36,8689,19.327898,keratin 36,KRT36,ENSG00000126337,,
KRT13,3860,20.005257,keratin 13,KRT13,ENSG00000171401,,
AC019349.1,,,,,,True,
KRT15,3866,18.949728,keratin 15,KRT15,ENSG00000171346,,
KRT19,3880,19.538347,keratin 19,KRT19,ENSG00000171345,,
LINC00974,147093,27.063105,long intergenic non-protein coding RNA 974,LINC00974,ENSG00000226629,,
KRT9,3857,19.606775,keratin 9,KRT9,ENSG00000171403,,
KRT14,3861,20.70782,keratin 14,KRT14,ENSG00000186847,,
KRT16,3868,20.070803,keratin 16,KRT16,ENSG00000186832,,
KRT17,3872,20.027166,keratin 17,KRT17,ENSG00000128422,,
EIF1,10209,17.96154,eukaryotic translation initiation factor 1,EIF1,ENSG00000173812,,
GAST,2520,19.078053,gastrin,GAST,ENSG00000184502,,
HAP1,9001,17.99998,huntingtin associated protein 1,HAP1,ENSG00000173805,,
JUP,3728,18.234695,junction plakoglobin,JUP,ENSG00000173801,,
P3H4,10609,17.665386,prolyl 3-hydroxylase family member 4 (inactive),P3H4,ENSG00000141696,,
FKBP10,60681,18.23083,FKBP prolyl isomerase 10,FKBP10,ENSG00000141756,,
NT5C3B,115024,18.005829,"5'-nucleotidase, cytosolic IIIB",NT5C3B,ENSG00000141698,,
KLHL10,317719,17.875875,kelch like family member 10,KLHL10,ENSG00000161594,,
KLHL11,55175,17.61991,kelch like family member 11,KLHL11,ENSG00000178502,,
ACLY,47,18.076296,ATP citrate lyase,ACLY,ENSG00000131473,,
AC125257.2,,,,,,True,
TTC25,,,,,,True,
CNP,1267,17.621843,"2',3'-cyclic nucleotide 3' phosphodiesterase",CNP,ENSG00000173786,,
DNAJC7,7266,17.579552,DnaJ heat shock protein family (Hsp40) member C7,DNAJC7,ENSG00000168259,,
NKIRAS2,28511,17.634666,NFKB inhibitor interacting Ras like 2,NKIRAS2,ENSG00000168256,,
ZNF385C,201181,17.806236,zinc finger protein 385C,ZNF385C,ENSG00000187595,,
C17orf113,110806298,22.614588,chromosome 17 open reading frame 113,C17orf113,ENSG00000267221,,
DHX58,79132,17.636747,DExH-box helicase 58,DHX58,ENSG00000108771,,
KAT2A,2648,17.643076,lysine acetyltransferase 2A,KAT2A,ENSG00000108773,,
AC099811.2,,,,,,True,
HSPB9,94086,18.266216,heat shock protein family B (small) member 9,HSPB9,ENSG00000260325,,
RAB5C,5878,17.639845,"RAB5C, member RAS oncogene family",RAB5C,ENSG00000108774,,
AC099811.3,,,,,,True,
KCNH4,23415,18.241652,potassium voltage-gated channel subfamily H member 4,KCNH4,ENSG00000089558,,
HCRT,3060,17.694918,hypocretin neuropeptide precursor,HCRT,ENSG00000161610,,
GHDC,84514,17.739223,GH3 domain containing,GHDC,ENSG00000167925,,
STAT5B,6777,18.527699,signal transducer and activator of transcription 5B,STAT5B,ENSG00000173757,,
AC099811.4,,,,,,True,
STAT5A,6776,18.002571,signal transducer and activator of transcription 5A,STAT5A,ENSG00000126561,,
STAT3,6774,16.660425,signal transducer and activator of transcription 3,STAT3,ENSG00000168610,,
CAVIN1,284119,18.16633,caveolae associated protein 1,CAVIN1,ENSG00000177469,,
ATP6V0A1,535,18.014528,ATPase H+ transporting V0 subunit a1,ATP6V0A1,ENSG00000033627,,
NAGLU,4669,17.639845,N-acetyl-alpha-glucosaminidase,NAGLU,ENSG00000108784,,
HSD17B1,3292,17.841595,hydroxysteroid 17-beta dehydrogenase 1,HSD17B1,ENSG00000108786,,
AC067852.2,,,,,,True,
COASY,80347,17.627644,Coenzyme A synthase,COASY,ENSG00000068120,,
MLX,6945,17.58342,MAX dimerization protein MLX,MLX,ENSG00000108788,,
PSMC3IP,29893,17.620352,PSMC3 interacting protein,PSMC3IP,ENSG00000131470,,
RETREG3,162427,17.615246,reticulophagy regulator family member 3,RETREG3,ENSG00000141699,,
TUBG1,7283,17.903908,tubulin gamma 1,TUBG1,ENSG00000131462,,
TUBG2,27175,20.399174,tubulin gamma 2,TUBG2,ENSG00000037042,,
PLEKHH3,79990,17.64891,"pleckstrin homology, MyTH4 and FERM domain containing H3",PLEKHH3,ENSG00000068137,,
CCR10,2826,17.682579,C-C motif chemokine receptor 10,CCR10,ENSG00000184451,,
AC100793.2,,,,,,True,
CNTNAP1,8506,17.650217,contactin associated protein 1,CNTNAP1,ENSG00000108797,,
AC100793.3,,,,,,True,
EZH1,2145,17.611433,enhancer of zeste 1 polycomb repressive complex 2 subunit,EZH1,ENSG00000108799,,
AC100793.4,,,,,,True,
RAMP2-AS1,100190938,27.063547,RAMP2 antisense RNA 1,RAMP2-AS1,ENSG00000197291,,
RAMP2,10266,17.576149,receptor activity modifying protein 2,RAMP2,ENSG00000131477,,
VPS25,84313,17.524225,vacuolar protein sorting 25 homolog,VPS25,ENSG00000131475,,
WNK4,65266,18.26138,WNK lysine deficient protein kinase 4,WNK4,ENSG00000126562,,
COA3,28958,21.704245,cytochrome c oxidase assembly factor 3,COA3,ENSG00000183978,,
CNTD1,124817,17.605526,cyclin N-terminal domain containing 1,CNTD1,ENSG00000176563,,
BECN1,8678,17.578863,beclin 1,BECN1,ENSG00000126581,,
PSME3,10197,17.436098,proteasome activator subunit 3,PSME3,ENSG00000131467,,
AOC2,314,18.375969,amine oxidase copper containing 2,AOC2,ENSG00000131480,,
AOC3,8639,19.53866,amine oxidase copper containing 3,AOC3,ENSG00000131471,,
LINC00671,388387,27.065735,long intergenic non-protein coding RNA 671,LINC00671,ENSG00000213373,,
G6PC,,,,,,True,
PTGES3L-AARSD1,100885850,26.270922,PTGES3L-AARSD1 readthrough,PTGES3L-AARSD1,ENSG00000108825,,
AARSD1,80755,18.297636,alanyl-tRNA synthetase domain containing 1,AARSD1,ENSG00000266967,,
PTGES3L,100885848,17.981339,prostaglandin E synthase 3 like,PTGES3L,ENSG00000267060,,
RUNDC1,146923,17.622643,RUN domain containing 1,RUNDC1,ENSG00000198863,,
RPL27,6155,16.701939,ribosomal protein L27,RPL27,ENSG00000131469,,
IFI35,3430,17.700119,interferon induced protein 35,IFI35,ENSG00000068079,,
VAT1,10493,17.584108,vesicle amine transport 1,VAT1,ENSG00000108828,,
RND2,8153,17.590675,Rho family GTPase 2,RND2,ENSG00000108830,,
BRCA1,672,18.036074,BRCA1 DNA repair associated,BRCA1,ENSG00000012048,,
AC060780.1,,,,,,True,
NBR1,4077,18.180122,NBR1 autophagy cargo receptor,NBR1,ENSG00000188554,,
TMEM106A,113277,17.88738,transmembrane protein 106A,TMEM106A,ENSG00000184988,,
LINC00854,,,,,,True,
LINC00910,ENSG00000188825,26.271315,long intergenic non-protein coding RNA 910,LINC00910,ENSG00000188825,,
LINC00910,100130581,26.271315,long intergenic non-protein coding RNA 910,LINC00910,,,
ARL4D,379,17.924154,ADP ribosylation factor like GTPase 4D,ARL4D,ENSG00000175906,,
MIR2117HG,106660605,27.062708,MIR2117 host gene,MIR2117HG,ENSG00000267151,,
DHX8,1659,17.689627,DEAH-box helicase 8,DHX8,ENSG00000067596,,
ETV4,2118,17.625032,ETS variant transcription factor 4,ETV4,ENSG00000175832,,
AC068675.1,,,,,,True,
MEOX1,4222,17.62075,mesenchyme homeobox 1,MEOX1,ENSG00000005102,,
AC004149.1,,,,,,True,
SOST,50964,17.556633,sclerostin,SOST,ENSG00000167941,,
DUSP3,1845,18.21699,dual specificity phosphatase 3,DUSP3,ENSG00000108861,,
CFAP97D1,284067,18.663473,CFAP97 domain containing 1,CFAP97D1,ENSG00000231256,,
AC003098.1,,,,,,True,
MPP3,4356,18.205952,MAGUK p55 scaffold protein 3,MPP3,ENSG00000161647,,
CD300LG,146894,19.164017,CD300 molecule like family member g,CD300LG,ENSG00000161649,,
MPP2,4355,18.33495,MAGUK p55 scaffold protein 2,MPP2,ENSG00000108852,,
AC007993.3,,,,,,True,
FAM215A,23591,27.063417,family with sequence similarity 215 member A,FAM215A,ENSG00000267496,,
AC007993.2,,,,,,True,
LINC01976,107546764,27.06384,long intergenic non-protein coding RNA 1976,LINC01976,ENSG00000261514,,
PPY,5539,19.105621,pancreatic polypeptide,PPY,ENSG00000108849,,
PYY,5697,19.21278,peptide YY,PYY,ENSG00000131096,,
NAGS,162417,18.032757,N-acetylglutamate synthase,NAGS,ENSG00000161653,,
TMEM101,84336,17.711327,transmembrane protein 101,TMEM101,ENSG00000091947,,
LSM12,124801,18.337948,LSM12 homolog,LSM12,ENSG00000161654,,
G6PC3,92579,17.683994,glucose-6-phosphatase catalytic subunit 3,G6PC3,ENSG00000141349,,
HDAC5,10014,17.71106,histone deacetylase 5,HDAC5,ENSG00000108840,,
AC023855.1,,,,,,True,
C17orf53,,,,,,True,
ASB16,92591,17.73682,ankyrin repeat and SOCS box containing 16,ASB16,ENSG00000161664,,
ASB16-AS1,339201,27.063417,ASB16 antisense RNA 1,ASB16-AS1,ENSG00000267080,,
TMUB2,79089,17.75233,transmembrane and ubiquitin like domain containing 2,TMUB2,ENSG00000168591,,
ATXN7L3,56970,18.063808,ataxin 7 like 3,ATXN7L3,ENSG00000087152,,
AC004596.1,,,,,,True,
UBTF,7343,17.66085,upstream binding transcription factor,UBTF,ENSG00000108312,,
AC003102.1,,,,,,True,
SLC4A1,6521,18.352867,solute carrier family 4 member 1 (Diego blood group),SLC4A1,ENSG00000004939,,
AC003043.2,,,,,,True,
RUNDC3A-AS1,ENSG00000267750,26.27205,RUNDC3A antisense RNA 1,RUNDC3A-AS1,ENSG00000267750,,
RUNDC3A-AS1,101926996,26.27205,RUNDC3A antisense RNA 1,RUNDC3A-AS1,,,
RUNDC3A,10900,18.27555,RUN domain containing 3A,RUNDC3A,ENSG00000108309,,
SLC25A39,51629,17.747545,solute carrier family 25 member 39,SLC25A39,ENSG00000013306,,
AC003043.1,,,,,,True,
GRN,2896,18.297054,granulin precursor,GRN,ENSG00000030582,,
FAM171A2,284069,18.286823,family with sequence similarity 171 member A2,FAM171A2,ENSG00000161682,,
ITGA2B,3674,17.96083,integrin subunit alpha 2b,ITGA2B,ENSG00000005961,,
GPATCH8,23131,17.592524,G-patch domain containing 8,GPATCH8,ENSG00000186566,,
FZD2,2535,17.682266,frizzled class receptor 2,FZD2,ENSG00000180340,,
LINC01180,101927017,27.063152,long intergenic non-protein coding RNA 1180,LINC01180,ENSG00000266979,,
MEIOC,284071,18.176775,meiosis specific with coiled-coil domain,MEIOC,ENSG00000180336,,
CCDC43,124808,17.595263,coiled-coil domain containing 43,CCDC43,ENSG00000180329,,
AC091152.2,,,,,,True,
DBF4B,80174,17.95615,DBF4B-CDC7 kinase regulatory subunit,DBF4B,ENSG00000161692,,
ADAM11,4185,17.637058,ADAM metallopeptidase domain 11,ADAM11,ENSG00000073670,,
AC005180.2,,,,,,True,
AC005180.1,,,,,,True,
GJC1,10052,17.643845,gap junction protein gamma 1,GJC1,ENSG00000182963,,
HIGD1B,51751,18.863598,HIG1 hypoxia inducible domain family member 1B,HIGD1B,ENSG00000131097,,
EFTUD2,9343,17.567533,elongation factor Tu GTP binding domain containing 2,EFTUD2,ENSG00000108883,,
CCDC103,388389,17.702578,coiled-coil domain containing 103,CCDC103,ENSG00000167131,,
FAM187A,100528020,18.440641,family with sequence similarity 187 member A,FAM187A,ENSG00000214447,,
GFAP,2670,17.727106,glial fibrillary acidic protein,GFAP,ENSG00000131095,,
KIF18B,146909,18.407095,kinesin family member 18B,KIF18B,ENSG00000186185,,
AC015936.1,,,,,,True,
C1QL1,10882,18.157133,complement C1q like 1,C1QL1,ENSG00000131094,,
AC015936.2,,,,,,True,
DCAKD,79877,17.59628,dephospho-CoA kinase domain containing,DCAKD,ENSG00000172992,,
NMT1,4836,18.008373,N-myristoyltransferase 1,NMT1,ENSG00000136448,,
PLCD3,113026,18.250835,phospholipase C delta 3,PLCD3,ENSG00000161714,,
ACBD4,79777,17.701447,acyl-CoA binding domain containing 4,ACBD4,ENSG00000181513,,
AC142472.1,,,,,,True,
HEXIM1,10614,17.749393,HEXIM P-TEFb complex subunit 1,HEXIM1,ENSG00000186834,,
AC138150.1,,,,,,True,
HEXIM2,124790,19.060375,HEXIM P-TEFb complex subunit 2,HEXIM2,ENSG00000168517,,
AC138150.2,,,,,,True,
AC008105.3,,,,,,True,
FMNL1,752,18.179993,formin like 1,FMNL1,ENSG00000184922,,
AC008105.1,,,,,,True,
MAP3K14-AS1,ENSG00000267278,26.27205,MAP3K14 antisense RNA 1,MAP3K14-AS1,ENSG00000267278,,
MAP3K14-AS1,100133991,26.27205,MAP3K14 antisense RNA 1,MAP3K14-AS1,,,
SPATA32,124783,19.328588,spermatogenesis associated 32,SPATA32,ENSG00000184361,,
MAP3K14,9020,18.234987,mitogen-activated protein kinase kinase kinase 14,MAP3K14,,,"[{'gene': 'ENSG00000006062'}, {'gene': 'ENSG00000282637'}]"
AC003070.2,,,,,,True,
ARHGAP27,201176,17.882236,Rho GTPase activating protein 27,ARHGAP27,,,"[{'gene': 'ENSG00000276907'}, {'gene': 'ENSG00000276836'}, {'gene': 'ENSG00000159314'}]"
AC003070.1,,,,,,True,
PLEKHM1,9842,17.682314,pleckstrin homology and RUN domain containing M1,PLEKHM1,,,"[{'gene': 'ENSG00000277111'}, {'gene': 'ENSG00000225190'}, {'gene': 'ENSG00000276358'}]"
AC091132.2,,,,,,True,
AC091132.1,,,,,,True,
AC091132.5,,,,,,True,
LINC02210-CRHR1,104909134,25.36287,LINC02210-CRHR1 readthrough,LINC02210-CRHR1,,,"[{'gene': 'ENSG00000263715'}, {'gene': 'ENSG00000282456'}]"
AC217774.1,,,,,,True,
AC217774.2,,,,,,True,
CRHR1,1394,17.854301,corticotropin releasing hormone receptor 1,CRHR1,,,"[{'gene': 'ENSG00000278232'}, {'gene': 'ENSG00000120088'}, {'gene': 'ENSG00000276191'}]"
MAPT-AS1,ENSG00000281578,25.051828,MAPT antisense RNA 1,MAPT-AS1,ENSG00000281578,,
MAPT-AS1,ENSG00000282067,25.051828,MAPT antisense RNA 1,MAPT-AS1,ENSG00000282067,,
MAPT-AS1,ENSG00000264589,25.051828,MAPT antisense RNA 1,MAPT-AS1,ENSG00000264589,,
MAPT-AS1,100128977,25.051828,MAPT antisense RNA 1,MAPT-AS1,,,
SPPL2C,162540,19.10602,signal peptide peptidase like 2C,SPPL2C,,,"[{'gene': 'ENSG00000277106'}, {'gene': 'ENSG00000278194'}, {'gene': 'ENSG00000185294'}]"
MAPT,4137,18.304888,microtubule associated protein tau,MAPT,,,"[{'gene': 'ENSG00000276155'}, {'gene': 'ENSG00000186868'}, {'gene': 'ENSG00000277956'}]"
CR936218.2,,,,,,True,
STH,246744,22.073841,saitohin,STH,,,"[{'gene': 'ENSG00000281139'}, {'gene': 'ENSG00000256762'}]"
KANSL1,284058,18.143246,KAT8 regulatory NSL complex subunit 1,KANSL1,,,"[{'gene': 'ENSG00000275867'}, {'gene': 'ENSG00000278458'}, {'gene': 'ENSG00000120071'}]"
CR936218.1,,,,,,True,
KANSL1-AS1,644246,27.062708,KANSL1 antisense RNA 1,KANSL1-AS1,,,"[{'gene': 'ENSG00000281569'}, {'gene': 'ENSG00000214401'}, {'gene': 'ENSG00000282799'}]"
ARL17B,100506084,26.271631,ADP ribosylation factor like GTPase 17B,ARL17B,,,"[{'gene': 'ENSG00000276276'}, {'gene': 'ENSG00000275748'}, {'gene': 'ENSG00000228696'}]"
LRRC37A,9884,22.445723,leucine rich repeat containing 37A,LRRC37A,,,"[{'gene': 'ENSG00000278742'}, {'gene': 'ENSG00000176681'}]"
LRRC37A2,474170,24.202044,leucine rich repeat containing 37 member A2,LRRC37A2,,,"[{'gene': 'ENSG00000238083'}, {'gene': 'ENSG00000274332'}, {'gene': 'ENSG00000277221'}, {'gene': 'ENSG00000280810'}, {'gene': 'ENSG00000260075'}, {'gene': 'ENSG00000282733'}]"
ARL17A,51326,22.44577,ADP ribosylation factor like GTPase 17A,ARL17A,ENSG00000185829,,
FAM215B,ENSG00000232300,26.271631,family with sequence similarity 215 member B,FAM215B,ENSG00000232300,,
FAM215B,644297,26.271631,family with sequence similarity 215 member B,FAM215B,,,
NSF,4905,18.136759,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",NSF,,,"[{'gene': 'ENSG00000073969'}, {'gene': 'ENSG00000276262'}, {'gene': 'ENSG00000278174'}]"
WNT3,7473,17.668486,Wnt family member 3,WNT3,,,"[{'gene': 'ENSG00000277626'}, {'gene': 'ENSG00000108379'}, {'gene': 'ENSG00000277641'}]"
WNT9B,7484,17.630123,Wnt family member 9B,WNT9B,,,"[{'gene': 'ENSG00000158955'}, {'gene': 'ENSG00000276799'}]"
LINC01974,ENSG00000262031,26.270922,long intergenic non-protein coding RNA 1974,LINC01974,ENSG00000262031,,
LINC01974,105371798,26.270922,long intergenic non-protein coding RNA 1974,LINC01974,,,
AC005670.1,,,,,,True,
GOSR2,9570,17.57795,golgi SNAP receptor complex member 2,GOSR2,ENSG00000108433,,
AC005670.2,,,,,,True,
RPRML,388394,17.87865,reprimo like,RPRML,ENSG00000179673,,
CDC27,996,17.478697,cell division cycle 27,CDC27,ENSG00000004897,,
AC002558.2,,,,,,True,
MYL4,4635,17.975452,myosin light chain 4,MYL4,ENSG00000198336,,
ITGB3,3690,18.189766,integrin subunit beta 3,ITGB3,ENSG00000259207,,
AC068234.1,,,,,,True,
AC068234.3,,,,,,True,
AC068234.2,,,,,,True,
EFCAB13,124989,19.732433,EF-hand calcium binding domain 13,EFCAB13,ENSG00000178852,,
AC040934.1,,,,,,True,
NPEPPS,9520,17.654999,aminopeptidase puromycin sensitive,NPEPPS,ENSG00000141279,,
AC025682.1,,,,,,True,
KPNB1,3837,17.604364,karyopherin subunit beta 1,KPNB1,ENSG00000108424,,
AC015674.1,,,,,,True,
TBKBP1,9755,17.652966,TBK1 binding protein 1,TBKBP1,ENSG00000198933,,
TBX21,30009,17.743881,T-box transcription factor 21,TBX21,ENSG00000073861,,
OSBPL7,114881,16.801193,oxysterol binding protein like 7,OSBPL7,ENSG00000006025,,
MRPL10,124995,17.469074,mitochondrial ribosomal protein L10,MRPL10,ENSG00000159111,,
LRRC46,90506,18.399227,leucine rich repeat containing 46,LRRC46,ENSG00000141294,,
SCRN2,90507,17.749659,secernin 2,SCRN2,ENSG00000141295,,
SP6,80320,17.912563,Sp6 transcription factor,SP6,ENSG00000189120,,
AC018521.3,,,,,,True,
AC018521.7,,,,,,True,
SP2,6668,17.611727,Sp2 transcription factor,SP2,ENSG00000167182,,
SP2-AS1,ENSG00000234494,26.271364,SP2 antisense RNA 1,SP2-AS1,ENSG00000234494,,
SP2-AS1,100506325,26.271364,SP2 antisense RNA 1,SP2-AS1,,,
AC018521.6,,,,,,True,
PNPO,55163,17.682472,pyridoxamine 5'-phosphate oxidase,PNPO,ENSG00000108439,,
AC018521.2,,,,,,True,
PRR15L,79170,18.370964,proline rich 15 like,PRR15L,ENSG00000167183,,
CDK5RAP3,80279,17.636747,CDK5 regulatory subunit associated protein 3,CDK5RAP3,ENSG00000108465,,
AC018521.4,,,,,,True,
COPZ2,51226,17.814598,COPI coat complex subunit zeta 2,COPZ2,ENSG00000005243,,
NFE2L1,4779,18.186003,NFE2 like bZIP transcription factor 1,NFE2L1,ENSG00000082641,,
AC004477.2,,,,,,True,
AC004477.3,,,,,,True,
CBX1,10951,18.203365,chromobox 1,CBX1,ENSG00000108468,,
SNX11,29916,17.672619,sorting nexin 11,SNX11,ENSG00000002919,,
SKAP1,8631,17.607088,src kinase associated phosphoprotein 1,SKAP1,ENSG00000141293,,
SKAP1-AS1,ENSG00000263787,26.27205,SKAP1 antisense RNA 1,SKAP1-AS1,ENSG00000263787,,
SKAP1-AS1,110806289,26.27205,SKAP1 antisense RNA 1,SKAP1-AS1,,,
AC090627.1,,,,,,True,
AC036222.1,,,,,,True,
HOXB1,3211,18.291128,homeobox B1,HOXB1,ENSG00000120094,,
HOXB2,3212,18.353577,homeobox B2,HOXB2,ENSG00000173917,,
HOXB-AS1,100874362,27.063417,HOXB cluster antisense RNA 1,HOXB-AS1,ENSG00000230148,,
HOXB3,3213,18.108093,homeobox B3,HOXB3,ENSG00000120093,,
HOXB-AS3,404266,27.059961,HOXB cluster antisense RNA 3,HOXB-AS3,ENSG00000233101,,
HOXB-AS2,ENSG00000239552,26.273949,HOXB cluster antisense RNA 2,HOXB-AS2,ENSG00000239552,,
HOXB-AS2,100874350,26.273949,HOXB cluster antisense RNA 2,HOXB-AS2,,,
HOXB4,3214,18.367188,homeobox B4,HOXB4,ENSG00000182742,,
HOXB5,3215,18.254824,homeobox B5,HOXB5,ENSG00000120075,,
HOXB6,3216,18.298512,homeobox B6,HOXB6,ENSG00000108511,,
HOXB7,3217,18.383152,homeobox B7,HOXB7,ENSG00000260027,,
HOXB8,3218,18.338388,homeobox B8,HOXB8,ENSG00000120068,,
HOXB9,3219,18.266552,homeobox B9,HOXB9,ENSG00000170689,,
HOXB-AS4,100874351,27.06384,HOXB cluster antisense RNA 4,HOXB-AS4,ENSG00000242207,,
AC103702.2,,,,,,True,
LINC02086,ENSG00000244649,26.271315,long intergenic non-protein coding RNA 2086,LINC02086,ENSG00000244649,,
LINC02086,105371809,26.271315,long intergenic non-protein coding RNA 2086,LINC02086,,,
PRAC1,84366,22.7339,PRAC1 small nuclear protein,PRAC1,ENSG00000159182,,
PRAC2,360205,21.917141,PRAC2 small nuclear protein,PRAC2,ENSG00000229637,,
HOXB13,10481,18.458374,homeobox B13,HOXB13,ENSG00000159184,,
AC091179.1,,,,,,True,
TTLL6,284076,17.81725,tubulin tyrosine ligase like 6,TTLL6,ENSG00000170703,,
CALCOCO2,10241,17.808369,calcium binding and coiled-coil domain 2,CALCOCO2,ENSG00000136436,,
ATP5MC1,516,17.808916,ATP synthase membrane subunit c locus 1,ATP5MC1,ENSG00000159199,,
UBE2Z,65264,17.574322,ubiquitin conjugating enzyme E2 Z,UBE2Z,ENSG00000159202,,
SNF8,11267,17.549526,SNF8 subunit of ESCRT-II,SNF8,ENSG00000159210,,
AC091133.1,,,,,,True,
GIP,2695,18.183348,gastric inhibitory polypeptide,GIP,ENSG00000159224,,
AC091133.2,,,,,,True,
IGF2BP1,10642,17.724474,insulin like growth factor 2 mRNA binding protein 1,IGF2BP1,ENSG00000159217,,
AC091133.3,,,,,,True,
B4GALNT2,124872,18.822071,"beta-1,4-N-acetyl-galactosaminyltransferase 2 (SID blood group)",B4GALNT2,ENSG00000167080,,
GNGT2,2793,18.316746,G protein subunit gamma transducin 2,GNGT2,ENSG00000167083,,
ABI3,51225,18.342642,ABI family member 3,ABI3,ENSG00000108798,,
PHOSPHO1,162466,17.535265,phosphoethanolamine/phosphocholine phosphatase 1,PHOSPHO1,ENSG00000173868,,
